airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,1710.0,3,14565
GO FIRST,Delhi,Early_Morning,one,Evening,Mumbai,Economy,705.0,3,14235
Air India,Delhi,Evening,one,Afternoon,Mumbai,Economy,1170.0,3,14250
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,495.0,3,14618
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,880.2,3,14775
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,1600.2,3,14775
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,1695.0,3,14775
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,480.0,3,14744
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,825.0,3,15353
Vistara,Delhi,Morning,one,Morning,Mumbai,Economy,1639.8,3,15353
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,1705.2,3,15405
Air India,Delhi,Night,one,Afternoon,Mumbai,Economy,970.2,3,15090
Indigo,Delhi,Early_Morning,one,Evening,Mumbai,Economy,520.2,3,15232
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,610.2,3,15232
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,130.2,3,15720
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,3,15720
Air India,Delhi,Morning,one,Afternoon,Mumbai,Economy,1804.8,3,15405
Indigo,Delhi,Night,zero,Night,Mumbai,Economy,135.0,3,15720
Indigo,Delhi,Morning,one,Afternoon,Mumbai,Economy,250.2,3,15720
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,555.0,3,15720
Air India,Delhi,Night,one,Evening,Mumbai,Economy,1225.2,3,15825
Air India,Delhi,Evening,one,Evening,Mumbai,Economy,1489.8,3,15825
Air India,Delhi,Evening,one,Night,Mumbai,Economy,1759.8,3,16245
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,1204.8,3,16665
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,765.0,3,16718
GO FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,480.0,3,16823
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1264.8,3,17190
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,535.2,3,16859
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,934.8,3,17243
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,730.2,3,17348
GO FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,450.0,3,17136
Air India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,585.0,3,17295
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,1069.8,3,17978
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,1080.0,3,18030
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,1095.0,3,18135
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,795.0,3,18135
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,670.2,3,18713
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,475.2,3,19238
Air India,Delhi,Evening,one,Morning,Mumbai,Economy,915.0,3,19605
Air India,Delhi,Afternoon,one,Morning,Mumbai,Economy,1144.8,3,19605
Air India,Delhi,Afternoon,one,Night,Mumbai,Economy,454.8,3,19920
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,454.8,3,21233
Vistara,Delhi,Morning,one,Afternoon,Mumbai,Economy,1654.8,3,21285
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,379.8,3,21899
Air India,Delhi,Morning,one,Morning,Mumbai,Economy,1369.8,3,22755
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,360.0,3,23228
Air India,Delhi,Morning,one,Afternoon,Mumbai,Economy,289.8,3,22965
Air India,Delhi,Morning,one,Night,Mumbai,Economy,679.8,3,23070
GO FIRST,Delhi,Morning,one,Afternoon,Mumbai,Economy,355.2,3,23491
Air India,Delhi,Evening,one,Afternoon,Mumbai,Economy,1234.8,3,24225
Air India,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1570.2,3,24225
Air India,Delhi,Evening,one,Night,Mumbai,Economy,375.0,3,24435
Air India,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1549.8,3,25223
Air India,Delhi,Evening,one,Night,Mumbai,Economy,1630.2,3,26325
Air India,Delhi,Night,one,Night,Mumbai,Economy,1429.8,3,27165
Air India,Delhi,Morning,one,Evening,Mumbai,Economy,385.2,3,29580
Air India,Delhi,Afternoon,one,Night,Mumbai,Economy,535.2,3,31260
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,4,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,135.0,4,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,139.8,4,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,139.8,4,5953
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,4,5953
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,4,5953
Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Economy,130.2,4,5955
Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Economy,130.2,4,5955
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,4,5955
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,135.0,4,5955
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,135.0,4,5955
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,139.8,4,5955
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,4,5955
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,124.8,4,6060
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,130.2,4,6060
GO FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,135.0,4,5954
GO FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,135.0,4,5954
GO FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,135.0,4,5954
GO FIRST,Delhi,Night,zero,Night,Mumbai,Economy,135.0,4,5954
GO FIRST,Delhi,Morning,zero,Afternoon,Mumbai,Economy,139.8,4,5954
GO FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,4,5954
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,4,5955
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,130.2,4,5955
Indigo,Delhi,Evening,zero,Evening,Mumbai,Economy,130.2,4,5955
Indigo,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,4,5955
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,135.0,4,5955
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,135.0,4,5955
Indigo,Delhi,Afternoon,zero,Evening,Mumbai,Economy,135.0,4,5955
Indigo,Delhi,Night,zero,Night,Mumbai,Economy,135.0,4,5955
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,139.8,4,5955
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,150.0,4,5955
Air India,Delhi,Evening,zero,Evening,Mumbai,Economy,120.0,4,5955
Air India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,124.8,4,5955
Air India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,4,5955
Air India,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,4,5955
Air India,Delhi,Morning,zero,Morning,Mumbai,Economy,135.0,4,5955
Air India,Delhi,Evening,zero,Night,Mumbai,Economy,135.0,4,5955
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,910.2,4,5949
GO FIRST,Delhi,Afternoon,one,Evening,Mumbai,Economy,349.8,4,5954
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,535.2,4,5954
GO FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,555.0,4,5954
GO FIRST,Delhi,Early_Morning,one,Evening,Mumbai,Economy,705.0,4,5954
GO FIRST,Delhi,Evening,one,Early_Morning,Mumbai,Economy,739.8,4,5954
GO FIRST,Delhi,Evening,one,Morning,Mumbai,Economy,910.2,4,5954
GO FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,945.0,4,5954
Air India,Delhi,Evening,one,Night,Mumbai,Economy,225.0,4,5955
SpiceJet,Delhi,Evening,one,Night,Mumbai,Economy,270.0,4,5955
Indigo,Delhi,Early_Morning,one,Evening,Mumbai,Economy,615.0,4,5955
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,619.8,4,5955
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,625.2,4,5955
SpiceJet,Delhi,Evening,one,Morning,Mumbai,Economy,915.0,4,5955
SpiceJet,Delhi,Afternoon,one,Evening,Mumbai,Economy,1545.0,4,5955
AirAsia,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,130.2,4,6139
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,4,6165
SpiceJet,Delhi,Evening,one,Early_Morning,Mumbai,Economy,795.0,4,6270
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,139.8,4,6690
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,319.8,4,6443
GO FIRST,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,4,6532
Indigo,Delhi,Night,one,Morning,Mumbai,Economy,610.2,4,6932
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,229.8,4,7420
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,460.2,4,7420
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,499.8,4,7420
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,1050.0,4,8413
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,1099.8,4,9000
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,1309.8,4,9000
Air India,Delhi,Evening,one,Afternoon,Mumbai,Economy,1249.8,4,8790
Air India,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1609.8,4,8790
GO FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,855.0,4,8869
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,480.0,4,8885
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,910.2,4,9000
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,1069.8,4,9000
GO FIRST,Delhi,Evening,one,Night,Mumbai,Economy,285.0,4,9447
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,495.0,4,9840
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,754.8,4,9840
Vistara,Delhi,Night,one,Morning,Mumbai,Economy,805.2,4,9840
Vistara,Delhi,Night,one,Afternoon,Mumbai,Economy,1075.2,4,9840
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,1155.0,4,9840
Vistara,Delhi,Morning,one,Morning,Mumbai,Economy,1414.8,4,9840
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1425.0,4,9840
Vistara,Delhi,Night,one,Night,Mumbai,Economy,1585.2,4,9840
Air India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,585.0,4,9525
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,360.0,4,9788
Air India,Delhi,Evening,one,Evening,Mumbai,Economy,1435.2,4,9905
Air India,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1474.8,4,9988
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,265.2,4,10575
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,319.8,4,10575
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,475.2,4,10575
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,979.8,4,10575
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,1249.8,4,10575
Air India,Delhi,Evening,one,Night,Mumbai,Economy,1485.0,4,10260
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,265.2,4,10349
Indigo,Delhi,Morning,one,Afternoon,Mumbai,Economy,250.2,4,10523
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,424.8,4,10549
GO FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,480.0,4,10575
Air India,Delhi,Evening,one,Evening,Mumbai,Economy,1365.0,4,10680
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,1204.8,4,11205
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1600.2,4,11573
Vistara,Delhi,Morning,one,Afternoon,Mumbai,Economy,1654.8,4,11625
GO FIRST,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,724.8,4,11295
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,379.8,4,11609
Vistara,Delhi,Afternoon,one,Evening,Mumbai,Economy,300.0,4,12150
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,345.0,4,12150
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,360.0,4,12150
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,454.8,4,12150
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,670.2,4,12150
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,730.2,4,12150
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,745.2,4,12150
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,765.0,4,12150
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,825.0,4,12150
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,865.2,4,12150
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,880.2,4,12150
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,934.8,4,12150
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,970.2,4,12150
Air India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,529.8,4,11900
Air India,Delhi,Afternoon,one,Night,Mumbai,Economy,454.8,4,12150
Air India,Delhi,Morning,one,Night,Mumbai,Economy,679.8,4,12150
Air India,Delhi,Night,one,Morning,Mumbai,Economy,679.8,4,12150
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,895.2,4,12150
Air India,Delhi,Evening,one,Morning,Mumbai,Economy,915.0,4,12150
Air India,Delhi,Afternoon,one,Morning,Mumbai,Economy,1144.8,4,12150
Air India,Delhi,Morning,one,Morning,Mumbai,Economy,1369.8,4,12150
Air India,Delhi,Early_Morning,one,Morning,Mumbai,Economy,1585.2,4,12150
SpiceJet,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1264.8,4,12228
Air India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,435.0,4,12298
Indigo,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,304.8,4,12302
Air India,Delhi,Afternoon,one,Evening,Mumbai,Economy,1555.2,4,12360
Indigo,Delhi,Early_Morning,one,Morning,Mumbai,Economy,289.8,4,12518
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,454.8,4,12990
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,945.0,4,12990
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,1095.0,4,12990
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,1114.8,4,12990
Vistara,Delhi,Evening,one,Afternoon,Mumbai,Economy,1264.8,4,12990
Air India,Delhi,Night,one,Morning,Mumbai,Economy,685.2,4,12990
Air India,Delhi,Evening,one,Morning,Mumbai,Economy,949.8,4,12990
Air India,Delhi,Night,one,Afternoon,Mumbai,Economy,970.2,4,12990
Air India,Delhi,Evening,one,Afternoon,Mumbai,Economy,1170.0,4,12990
Air India,Delhi,Night,one,Night,Mumbai,Economy,1429.8,4,12990
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,450.0,4,13043
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,784.8,4,13410
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,934.8,4,13410
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,1170.0,4,13410
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,1549.8,4,13410
SpiceJet,Delhi,Early_Morning,one,Morning,Mumbai,Economy,255.0,4,13200
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,544.8,4,14565
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,925.2,4,14565
Air India,Delhi,Morning,one,Evening,Mumbai,Economy,340.2,4,14775
Air India,Delhi,Morning,one,Night,Mumbai,Economy,690.0,4,15143
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,960.0,4,15825
Air India,Delhi,Morning,one,Afternoon,Mumbai,Economy,1804.8,4,15720
Air India,Delhi,Afternoon,one,Evening,Mumbai,Economy,274.8,4,15825
Air India,Delhi,Morning,one,Evening,Mumbai,Economy,435.0,4,15825
Air India,Delhi,Early_Morning,one,Evening,Mumbai,Economy,660.0,4,15825
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,769.8,4,16665
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,1020.0,4,17505
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,529.8,4,17243
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,829.8,4,18345
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,330.0,4,18450
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,360.0,4,19815
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,390.0,4,20130
Air India,Delhi,Evening,one,Night,Mumbai,Economy,375.0,4,20025
Air India,Delhi,Afternoon,one,Night,Mumbai,Economy,535.2,4,20025
Air India,Delhi,Night,one,Evening,Mumbai,Economy,1294.8,4,21180
Air India,Delhi,Evening,one,Evening,Mumbai,Economy,1560.0,4,21180
Air India,Delhi,Morning,one,Afternoon,Mumbai,Economy,289.8,4,21390
Air India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,480.0,4,24540
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,5,5953
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,5,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,135.0,5,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,135.0,5,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,139.8,5,5953
SpiceJet,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,139.8,5,5953
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,5,5953
SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,5,5953
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,120.0,5,5955
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,124.8,5,5955
Vistara,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,130.2,5,5955
Vistara,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,130.2,5,5955
Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Economy,130.2,5,5955
Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Economy,130.2,5,5955
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,5,5955
Vistara,Delhi,Night,zero,Night,Mumbai,Economy,130.2,5,5955
Vistara,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,135.0,5,5955
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,135.0,5,5955
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,135.0,5,5955
Vistara,Delhi,Morning,zero,Morning,Mumbai,Economy,139.8,5,5955
Vistara,Delhi,Morning,zero,Afternoon,Mumbai,Economy,139.8,5,5955
Vistara,Delhi,Evening,zero,Evening,Mumbai,Economy,139.8,5,5955
Vistara,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,5,5955
GO FIRST,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,5,5954
GO FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,135.0,5,5954
GO FIRST,Delhi,Afternoon,zero,Evening,Mumbai,Economy,135.0,5,5954
GO FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,135.0,5,5954
GO FIRST,Delhi,Morning,zero,Afternoon,Mumbai,Economy,139.8,5,5954
GO FIRST,Delhi,Evening,zero,Night,Mumbai,Economy,139.8,5,5954
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,5,5955
Indigo,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,5,5955
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,130.2,5,5955
Indigo,Delhi,Evening,zero,Evening,Mumbai,Economy,130.2,5,5955
Indigo,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,5,5955
Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,135.0,5,5955
Indigo,Delhi,Afternoon,zero,Evening,Mumbai,Economy,135.0,5,5955
Indigo,Delhi,Night,zero,Night,Mumbai,Economy,135.0,5,5955
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,139.8,5,5955
Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,150.0,5,5955
Air India,Delhi,Evening,zero,Evening,Mumbai,Economy,120.0,5,5955
Air India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,124.8,5,5955
Air India,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,130.2,5,5955
Air India,Delhi,Evening,zero,Night,Mumbai,Economy,130.2,5,5955
Air India,Delhi,Morning,zero,Morning,Mumbai,Economy,135.0,5,5955
Air India,Delhi,Evening,zero,Night,Mumbai,Economy,135.0,5,5955
AirAsia,Delhi,Night,one,Early_Morning,Mumbai,Economy,630.0,5,5949
AirAsia,Delhi,Evening,one,Early_Morning,Mumbai,Economy,700.2,5,5949
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,450.0,5,5954
GO FIRST,Delhi,Afternoon,two_or_more,Night,Mumbai,Economy,514.8,5,5954
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,535.2,5,5954
GO FIRST,Delhi,Early_Morning,one,Evening,Mumbai,Economy,705.0,5,5954
GO FIRST,Delhi,Evening,one,Early_Morning,Mumbai,Economy,739.8,5,5954
GO FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,870.0,5,5954
GO FIRST,Delhi,Evening,one,Morning,Mumbai,Economy,910.2,5,5954
GO FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,945.0,5,5954
Air India,Delhi,Evening,one,Night,Mumbai,Economy,225.0,5,5955
SpiceJet,Delhi,Evening,one,Night,Mumbai,Economy,270.0,5,5955
SpiceJet,Delhi,Evening,one,Morning,Mumbai,Economy,915.0,5,5955
SpiceJet,Delhi,Morning,one,Afternoon,Mumbai,Economy,1480.2,5,5955
SpiceJet,Delhi,Afternoon,one,Evening,Mumbai,Economy,1545.0,5,5955
AirAsia,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,130.2,5,6139
SpiceJet,Delhi,Evening,one,Early_Morning,Mumbai,Economy,795.0,5,6270
Indigo,Delhi,Early_Morning,one,Morning,Mumbai,Economy,289.8,5,6443
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,619.8,5,6443
GO FIRST,Delhi,Night,zero,Night,Mumbai,Economy,135.0,5,6532
Indigo,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,580.2,5,6953
Indigo,Delhi,Morning,one,Afternoon,Mumbai,Economy,250.2,5,7163
Indigo,Delhi,Evening,one,Night,Mumbai,Economy,265.2,5,7420
Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,499.8,5,7420
Air India,Delhi,Morning,one,Night,Mumbai,Economy,885.0,5,7468
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,1050.0,5,7468
Indigo,Delhi,Afternoon,one,Evening,Mumbai,Economy,229.8,5,8396
Indigo,Delhi,Early_Morning,one,Evening,Mumbai,Economy,615.0,5,8396
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,1099.8,5,9000
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,1309.8,5,9000
Air India,Delhi,Evening,one,Afternoon,Mumbai,Economy,1249.8,5,8790
GO FIRST,Delhi,Early_Morning,one,Night,Mumbai,Economy,855.0,5,8869
GO FIRST,Delhi,Afternoon,one,Night,Mumbai,Economy,555.0,5,8892
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,1030.2,5,9000
Air India,Delhi,Evening,one,Night,Mumbai,Economy,1485.0,5,9315
Air India,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,585.0,5,9368
Indigo,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,304.8,5,9373
Indigo,Delhi,Morning,one,Evening,Mumbai,Economy,460.2,5,9373
GO FIRST,Delhi,Evening,one,Night,Mumbai,Economy,285.0,5,9447
Vistara,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,420.0,5,9840
Vistara,Delhi,Morning,one,Night,Mumbai,Economy,754.8,5,9840
Vistara,Delhi,Night,one,Morning,Mumbai,Economy,805.2,5,9840
Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,930.0,5,9840
Vistara,Delhi,Night,one,Afternoon,Mumbai,Economy,1075.2,5,9840
Vistara,Delhi,Morning,one,Morning,Mumbai,Economy,1414.8,5,9840
Vistara,Delhi,Night,one,Night,Mumbai,Economy,1585.2,5,9840
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,1590.0,5,9840
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1600.2,5,9893
Air India,Delhi,Early_Morning,one,Evening,Mumbai,Economy,630.0,5,9590
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,495.0,5,9945
Vistara,Delhi,Afternoon,one,Morning,Mumbai,Economy,1155.0,5,9945
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1425.0,5,9945
Indigo,Delhi,Morning,one,Afternoon,Mumbai,Economy,244.8,5,9998
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,265.2,5,10575
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,319.8,5,10575
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,475.2,5,10575
Vistara,Delhi,Evening,one,Morning,Mumbai,Economy,979.8,5,10575
SpiceJet,Delhi,Early_Morning,one,Morning,Mumbai,Economy,255.0,5,10260
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,910.2,5,10260
Vistara,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,1534.8,5,10723
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,424.8,5,10549
GO FIRST,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,480.0,5,10575
Air India,Delhi,Morning,one,Evening,Mumbai,Economy,385.2,5,10680
Air India,Delhi,Evening,one,Evening,Mumbai,Economy,1365.0,5,10680
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,529.8,5,11259
GO FIRST,Delhi,Afternoon,one,Evening,Mumbai,Economy,349.8,5,11295
Air India,Delhi,Early_Morning,one,Night,Mumbai,Economy,940.2,5,11573
GO FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,379.8,5,11609
Air India,Delhi,Afternoon,one,Evening,Mumbai,Economy,379.8,5,11773
Vistara,Delhi,Early_Morning,one,Morning,Mumbai,Economy,330.0,5,12150
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,345.0,5,12150
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,349.8,5,12150
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,360.0,5,12150
Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,390.0,5,12150
Vistara,Delhi,Evening,one,Night,Mumbai,Economy,439.8,5,12150
